clade_membership	frequency	projected_frequency	optimal_projected_frequency	n_strains	observed_frequency	future_n_strains	forecast_error	absolute_forecast_error	optimal_forecast_error	optimal_absolute_forecast_error	sample	timepoint	future_timepoint	delta_month	delay_type
A.6.8.5.2.4.1.2	0.114119	0.2683087876758715	0.5010148459550691	76	0.014631	19	-0.2536777876758715	0.2536777876758715	-0.48638384595506906	0.48638384595506906	h3n2_no_delay	2012-01-01	2012-10-01	9.0	none
A.6.6	0.015655	0.0030058679801766	8.299999899463728e-05	6	8.3e-05	1	-0.0029228679801766	0.0029228679801766	1.0053627174473265e-12	1.0053627174473265e-12	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.6.3	0.01373	0.0024255769983994	8.299999899463728e-05	5	8.3e-05	1	-0.0023425769983994	0.0023425769983994	1.0053627174473265e-12	1.0053627174473265e-12	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.6.3.2	0.001236	0.0001453044699679	0.0	1	0.0	0	-0.0001453044699679	0.0001453044699679	0.0	0.0	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.6.3.3	0.010896	0.0019794649477576	8.299999899463728e-05	3	8.3e-05	1	-0.0018964649477576	0.0018964649477576	1.0053627174473265e-12	1.0053627174473265e-12	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8	0.984293	0.9969941320197973	0.9998938309354328	695	0.999817	628	0.0028228679802027035	0.0028228679802027035	-7.683093543287e-05	7.683093543287e-05	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.1	0.011115	0.002159984147247337	0.010891999525483599	9	0.010805	15	0.008645015852752663	0.008645015852752663	-8.69995254835984e-05	8.69995254835984e-05	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.4	0.190235	0.07307126184728335	0.2330239804650768	200	0.233089	136	0.16001773815271664	0.16001773815271664	6.501953492318857e-05	6.501953492318857e-05	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.4.1	1.9e-05	4.528537884811991e-06	0.0	1	0.0	0	-4.528537884811991e-06	4.528537884811991e-06	0.0	0.0	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.4.2	0.0015999999999999999	0.0002699363213911	0.0	2	0.0	0	-0.0002699363213911	0.0002699363213911	0.0	0.0	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.4.4	0.033872	0.015268502465786794	0.0007190000033005001	27	0.000719	10	-0.014549502465786793	0.014549502465786793	-3.300500064223888e-12	3.300500064223888e-12	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.4.6	0.017622000000000002	0.0017546273210593294	0.1855789775581796	21	0.179786	63	0.17803137267894067	0.17803137267894067	-0.005792977558179591	0.005792977558179591	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.4.6.2	0.013897000000000001	0.0009189779692291139	0.0884509811730822	8	0.090993	36	0.09007402203077089	0.09007402203077089	0.002542018826917805	0.002542018826917805	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.4.7	0.08255799999999999	0.027327235340530748	0.0425120028885429	89	0.042512	51	0.015184764659469253	0.015184764659469253	-2.888542897927504e-09	2.888542897927504e-09	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.4.7.1	0.031446	0.015176054343521867	0.0	31	0.0	0	-0.015176054343521867	0.015176054343521867	0.0	0.0	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.5.1	0.052471	0.014107368834691669	0.084552003070712	32	0.08451	54	0.07040263116530833	0.07040263116530833	-4.2003070712004487e-05	4.2003070712004487e-05	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.5.2	0.7304269999999999	0.907652214737743	0.6714258478741605	453	0.6714129999999999	423	-0.23623921473774312	0.23623921473774312	-1.2847874160559769e-05	1.2847874160559769e-05	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.5.2.2	0.021295	0.006870875511289592	6.800000119255856e-05	57	6.8e-05	1	-0.006802875511289591	0.006802875511289591	-1.1925585573311498e-12	1.1925585573311498e-12	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.5.2.3	0.038037	0.009411455538752674	0.0042739999189506	18	0.004274	10	-0.0051374555387526735	0.0051374555387526735	8.104939983044623e-11	8.104939983044623e-11	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.5.2.4	0.337239	0.48097780915963917	0.5308248471046678	175	0.5386839999999999	294	0.05770619084036077	0.05770619084036077	0.007859152895332122	0.007859152895332122	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.5.2.4.1	0.303838	0.46913426538639247	0.5269258470434576	133	0.534785	290	0.06565073461360749	0.06565073461360749	0.007859152956542381	0.007859152956542381	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.8.5.2.4.1.2	0.143263	0.30092057214582946	0.5010148459550691	68	0.014631	19	-0.28628957214582945	0.28628957214582945	-0.48638384595506906	0.48638384595506906	h3n2_ideal_delay	2012-01-01	2012-10-01	9.0	ideal
A.6.6.3	0.004274999999999999	0.000784461009003187	8.299999899463728e-05	2	8.3e-05	1	-0.0007014610090031871	0.0007014610090031871	1.0053627174473265e-12	1.0053627174473265e-12	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.6.3.2	2.3e-05	4.188811841187019e-06	8.299999899463728e-05	1	0.0	0	-4.188811841187019e-06	4.188811841187019e-06	-8.299999899463728e-05	8.299999899463728e-05	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8	0.995699	0.9992155389909793	0.9998937997297606	463	0.999817	628	0.0006014610090206984	0.0006014610090206984	-7.679972976060156e-05	7.679972976060156e-05	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.1	0.011123000000000001	0.00195801254946795	0.010891999525483599	9	0.010805	15	0.00884698745053205	0.00884698745053205	-8.69995254835984e-05	8.69995254835984e-05	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.4	0.307477	0.1144694686110042	0.2330239804650768	162	0.233089	136	0.1186195313889958	0.1186195313889958	6.501953492318857e-05	6.501953492318857e-05	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.4.1	7.4e-05	2.2357371692507633e-05	0.0	2	0.0	0	-2.2357371692507633e-05	2.2357371692507633e-05	0.0	0.0	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.4.2	0.004259	0.0007083109725514001	0.0	2	0.0	0	-0.0007083109725514001	0.0007083109725514001	0.0	0.0	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.4.4	0.049469	0.0210354258456046	0.0007190000033005001	16	0.000719	10	-0.0203164258456046	0.0203164258456046	-3.300500064223888e-12	3.300500064223888e-12	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.4.6	0.017006	0.0024207945822265673	0.1855789775581796	21	0.179786	63	0.17736520541777342	0.17736520541777342	-0.005792977558179591	0.005792977558179591	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.4.6.2	0.007678	0.0003921060822225673	0.0884509811730822	5	0.090993	36	0.09060089391777744	0.09060089391777744	0.002542018826917805	0.002542018826917805	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.4.7	0.14543899999999998	0.04701175805555553	0.0425120028885429	72	0.042512	51	-0.004499758055555532	0.004499758055555532	-2.888542897927504e-09	2.888542897927504e-09	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.4.7.1	0.04503	0.019837817699142217	0.0	19	0.0	0	-0.019837817699142217	0.019837817699142217	0.0	0.0	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.5.1	0.068111	0.01879816104830479	0.0845520012080669	22	0.08451	54	0.06571183895169522	0.06571183895169522	-4.200120806689689e-05	4.200120806689689e-05	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.5.2	0.608869	0.8639819299781878	0.6714258185311333	269	0.6714129999999999	423	-0.19256892997818786	0.19256892997818786	-1.2818531133329536e-05	1.2818531133329536e-05	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.5.2.2	0.031351000000000004	0.01562846343694553	6.800000119255856e-05	52	6.8e-05	1	-0.01556046343694553	0.01556046343694553	-1.1925585573311498e-12	1.1925585573311498e-12	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.5.2.3	0.028806000000000002	0.008047214614573391	0.0042739999480545	8	0.004274	10	-0.003773214614573391	0.003773214614573391	5.194549998477349e-11	5.194549998477349e-11	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.5.2.4	0.273593	0.5935237750650131	0.5307868218515067	92	0.5386839999999999	294	-0.05483977506501314	0.05483977506501314	0.007897178148493222	0.007897178148493222	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.5.2.4.1	0.228952	0.5728504304173009	0.5269258217886089	55	0.534785	290	-0.03806543041730093	0.03806543041730093	0.007859178211391038	0.007859178211391038	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.8.5.2.4.1.2	0.10034	0.3389716289997325	0.5136588215827942	26	0.014631	19	-0.3243406289997325	0.3243406289997325	-0.4990278215827942	0.4990278215827942	h3n2_realistic_delay	2012-01-01	2012-10-01	9.0	realistic
A.6.6	0.018916999999999996	0.001850160013900298	0.0	9	0.0	0	-0.001850160013900298	0.001850160013900298	0.0	0.0	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.6.3	0.017654	0.001742109880588998	0.0	8	0.0	0	-0.001742109880588998	0.001742109880588998	0.0	0.0	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.6.3.2	0.000812	3.994944163804965e-05	0.0	1	0.0	0	-3.994944163804965e-05	3.994944163804965e-05	0.0	0.0	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.6.3.3	0.015792999999999998	0.0016123842005360937	0.0	6	0.0	0	-0.0016123842005360937	0.0016123842005360937	0.0	0.0	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8	0.9810669999999999	0.9981498399860728	0.9999849250525565	798	0.999985	565	0.0018351600139272506	0.0018351600139272506	7.494744347358306e-08	7.494744347358306e-08	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.1	0.009008	0.0007427159150133965	0.0009430000791326	10	0.000943	4	0.0002002840849866036	0.0002002840849866036	-7.913259999527134e-11	7.913259999527134e-11	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.4	0.153401	0.02773189551576368	0.09792799385104381	201	0.097928	91	0.07019610448423633	0.07019610448423633	6.148956191442956e-09	6.148956191442956e-09	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.4.1	1.3e-05	1.5937662125424494e-06	0.0	1	0.0	0	-1.5937662125424494e-06	1.5937662125424494e-06	0.0	0.0	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.4.2	0.001051	8.037598040091425e-05	0.0	2	0.0	0	-8.037598040091425e-05	8.037598040091425e-05	0.0	0.0	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.4.4	0.023858	0.006419826556413677	0.0018029999919235	28	0.001803	1	-0.004616826556413677	0.004616826556413677	8.076499972281548e-12	8.076499972281548e-12	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.4.6	0.016181	0.000698538073006246	0.0810359934112055	22	0.080576	69	0.07987746192699374	0.07987746192699374	-0.00045999341120550596	0.00045999341120550596	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.4.6.2	0.012247	0.00034353633489875925	0.0471259951591491	9	0.050803	41	0.05045946366510124	0.05045946366510124	0.0036770048408509004	0.0036770048408509004	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.4.7	0.074144	0.012649242807122839	0.0146790004364445	91	0.014679	17	0.0020297571928771605	0.0020297571928771605	-4.364445003318673e-10	4.364445003318673e-10	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.4.7.1	0.025197	0.005768390791478118	0.0	31	0.0	0	-0.005768390791478118	0.005768390791478118	0.0	0.0	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.5.1	0.063678	0.008820365250594386	0.034272001423232494	43	0.034272000000000004	38	0.025451634749405618	0.025451634749405618	-1.4232324901941595e-09	1.4232324901941595e-09	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.5.2	0.7549509999999999	0.9608543047688953	0.8668419296991476	543	0.866842	432	-0.09401230476889533	0.09401230476889533	7.030085236170436e-08	7.030085236170436e-08	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.5.2.2	0.014581	0.003658430103826429	0.0	55	0.0	0	-0.003658430103826429	0.003658430103826429	0.0	0.0	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.5.2.3	0.042888	0.007607767777930803	0.0004459999909158	23	0.000446	1	-0.0071617677779308025	0.0071617677779308025	9.084199972114737e-12	9.084199972114737e-12	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.5.2.4	0.28909399999999996	0.5184470242323158	0.732116928265895	197	0.753502	360	0.2350549757676842	0.2350549757676842	0.021385071734104977	0.021385071734104977	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.5.2.4.1	0.262555	0.513836238281485	0.7228219278040336	156	0.744207	355	0.230370761718515	0.230370761718515	0.021385072195966304	0.021385072195966304	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.8.5.2.4.1.2	0.114119	0.33049842921660183	0.6820239271037278	76	0.006632	5	-0.3238664292166018	0.3238664292166018	-0.6753919271037279	0.6753919271037279	h3n2_no_delay	2012-01-01	2013-01-01	12.0	none
A.6.6	0.015655	0.0012814481043525307	0.0	6	0.0	0	-0.0012814481043525307	0.0012814481043525307	0.0	0.0	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.6.3	0.01373	0.0009987266039062307	0.0	5	0.0	0	-0.0009987266039062307	0.0009987266039062307	0.0	0.0	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.6.3.2	0.001236	5.17218196738307e-05	0.0	1	0.0	0	-5.17218196738307e-05	5.17218196738307e-05	0.0	0.0	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.6.3.3	0.010896	0.0008217385282423	0.0	3	0.0	0	-0.0008217385282423	0.0008217385282423	0.0	0.0	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8	0.984293	0.9987185518956241	0.9999849425657868	695	0.999985	565	0.001266448104375928	0.001266448104375928	5.743421316317665e-08	5.743421316317665e-08	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.1	0.011115	0.0009797318357732782	0.0009430000791326	9	0.000943	4	-3.673183577327819e-05	3.673183577327819e-05	-7.913259999527134e-11	7.913259999527134e-11	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.4	0.190235	0.04198296015748702	0.09792799385104381	200	0.097928	91	0.05594503984251298	0.05594503984251298	6.148956191442956e-09	6.148956191442956e-09	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.4.1	1.9e-05	2.0401751809828192e-06	0.0	1	0.0	0	-2.0401751809828192e-06	2.0401751809828192e-06	0.0	0.0	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.4.2	0.0015999999999999999	0.00011370736767340008	0.0	2	0.0	0	-0.00011370736767340008	0.00011370736767340008	0.0	0.0	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.4.4	0.033872	0.008684058939510906	0.0018029999919235	27	0.001803	1	-0.006881058939510906	0.006881058939510906	8.076499972281548e-12	8.076499972281548e-12	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.4.6	0.017622000000000002	0.0006470331473634722	0.0810359934112055	21	0.080576	69	0.07992896685263652	0.07992896685263652	-0.00045999341120550596	0.00045999341120550596	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.4.6.2	0.013897000000000001	0.00027187745644665897	0.0471259951591491	8	0.050803	41	0.05053112254355334	0.05053112254355334	0.0036770048408509004	0.0036770048408509004	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.4.7	0.08255799999999999	0.014759583888354327	0.0146790004364445	89	0.014679	17	-8.058388835432799e-05	8.058388835432799e-05	-4.364445003318673e-10	4.364445003318673e-10	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.4.7.1	0.031446	0.009040030338120248	0.0	31	0.0	0	-0.009040030338120248	0.009040030338120248	0.0	0.0	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.5.1	0.052471	0.006951283656331821	0.0342720007756724	32	0.034272000000000004	38	0.027320716343668183	0.027320716343668183	-7.756723943708188e-10	7.756723943708188e-10	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.5.2	0.7304269999999999	0.9488035715855652	0.8668419478599381	453	0.866842	432	-0.08196157158556516	0.08196157158556516	5.214006193465792e-08	5.214006193465792e-08	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.5.2.2	0.021295	0.004163414802503112	0.0	57	0.0	0	-0.004163414802503112	0.004163414802503112	0.0	0.0	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.5.2.3	0.038037	0.004602527638004717	0.0004459999909158	18	0.000446	1	-0.004156527638004717	0.004156527638004717	9.084199972114737e-12	9.084199972114737e-12	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.5.2.4	0.337239	0.5035601292783135	0.7321169464266855	175	0.753502	360	0.2499418707216865	0.2499418707216865	0.02138505357331455	0.02138505357331455	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.5.2.4.1	0.303838	0.4971882838004902	0.722821945964824	133	0.744207	355	0.24701871619950977	0.24701871619950977	0.021385054035175988	0.021385054035175988	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.8.5.2.4.1.2	0.143263	0.34030949908052394	0.6873419452458619	68	0.006632	5	-0.3336774990805239	0.3336774990805239	-0.6807099452458619	0.6807099452458619	h3n2_ideal_delay	2012-01-01	2013-01-01	12.0	ideal
A.6.6.3	0.004274999999999999	0.0003150579387078938	0.0	2	0.0	0	-0.0003150579387078938	0.0003150579387078938	0.0	0.0	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.6.3.2	2.3e-05	1.6781050562938154e-06	0.0	1	0.0	0	-1.6781050562938154e-06	1.6781050562938154e-06	0.0	0.0	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8	0.995699	0.9996849420612757	0.9999849210289526	463	0.999985	565	0.0003000579387243407	0.0003000579387243407	7.897104736809268e-08	7.897104736809268e-08	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.1	0.011123000000000001	0.0008305870443662338	0.0009430000791326	9	0.000943	4	0.00011241295563376623	0.00011241295563376623	-7.913259999527134e-11	7.913259999527134e-11	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.4	0.307477	0.0624187849585818	0.09792799385104381	162	0.097928	91	0.0355092150414182	0.0355092150414182	6.148956191442956e-09	6.148956191442956e-09	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.4.1	7.4e-05	1.086386049585144e-05	0.0	2	0.0	0	-1.086386049585144e-05	1.086386049585144e-05	0.0	0.0	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.4.2	0.004259	0.0002911434656977	0.0	2	0.0	0	-0.0002911434656977	0.0002911434656977	0.0	0.0	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.4.4	0.049469	0.011565800196466901	0.0018029999919235	16	0.001803	1	-0.0097628001964669	0.0097628001964669	8.076499972281548e-12	8.076499972281548e-12	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.4.6	0.017006	0.0009846741687818319	0.0810359934112055	21	0.080576	69	0.07959132583121817	0.07959132583121817	-0.00045999341120550596	0.00045999341120550596	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.4.6.2	0.007678	0.00011005835877449051	0.0471259951591491	5	0.050803	41	0.05069294164122551	0.05069294164122551	0.0036770048408509004	0.0036770048408509004	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.4.7	0.14543899999999998	0.02419222619407703	0.0146790004364445	72	0.014679	17	-0.00951322619407703	0.00951322619407703	-4.364445003318673e-10	4.364445003318673e-10	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.4.7.1	0.04503	0.011278695557983052	0.0	19	0.0	0	-0.011278695557983052	0.011278695557983052	0.0	0.0	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.5.1	0.068111	0.009092153270376895	0.034272006363607894	22	0.034272000000000004	38	0.02517984672962311	0.02517984672962311	-6.363607890635947e-09	6.363607890635947e-09	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.5.2	0.608869	0.9273411304672661	0.8668419207351683	269	0.866842	432	-0.06049913046726607	0.06049913046726607	7.926483169828913e-08	7.926483169828913e-08	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.5.2.2	0.031351000000000004	0.010434413969026614	0.0	52	0.0	0	-0.010434413969026614	0.010434413969026614	0.0	0.0	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.5.2.3	0.028806000000000002	0.004151601992399906	0.0004459999909158	8	0.000446	1	-0.0037056019923999055	0.0037056019923999055	9.084199972114737e-12	9.084199972114737e-12	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.5.2.4	0.273593	0.7130636658245266	0.7321169294300487	92	0.753502	360	0.04043833417547338	0.04043833417547338	0.021385070569951314	0.021385070569951314	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
A.6.8.5.2.4.1	0.228952	0.7007643374462087	0.7228219296666791	55	0.744207	355	0.043442662553791256	0.043442662553791256	0.02138507033332082	0.02138507033332082	h3n2_realistic_delay	2012-01-01	2013-01-01	12.0	realistic
